,id,popularity,title,vote_average,vote_count
6574,127651,9.629,The Seasoning House,6.4,208
6575,33521,10.11,Dracula,6.4,214
6576,11326,12.304,Tommy,6.4,270
6577,632618,11.127,The Crimes That Bind,6.4,202
6578,333484,29.83,The Magnificent Seven,6.4,5403
6579,13193,10.324,Saved!,6.4,400
6580,531219,67.01,Roald Dahl's The Witches,6.4,2499
6581,500852,16.457,Miss Bala,6.4,469
6582,294795,8.035,The 9th Life of Louis Drax,6.4,397
6583,46929,14.957,Fun and Fancy Free,6.4,382
6584,23210,9.895,Six Degrees of Separation,6.4,270
6585,10699,13.715,Hero,6.4,393
6586,8584,15.248,Shanghai Noon,6.4,2222
6587,587996,18.766,Below Zero,6.4,818
6588,561362,13.111,Rust Creek,6.4,258
6589,238615,33.25,Self/less,6.4,2808
6590,157360,7.862,In a World...,6.4,451
6591,152795,7.703,The Congress,6.4,444
6592,44147,10.735,Wild Target,6.4,613
6593,631842,349.007,Knock at the Cabin,6.4,1413
6594,429189,12.039,Wonder Wheel,6.4,1224
6595,387893,20.688,Ice Age: The Great Egg-Scapade,6.4,422
6596,175291,5.928,Cheap Thrills,6.4,365
6597,145197,9.255,Upstream Color,6.4,648
6598,36668,1.556,X-Men: The Last Stand,6.4,8742
6599,21610,10.235,Nighthawks,6.4,345
6600,10295,12.44,Miami Supercops,6.4,353
6601,4380,13.086,Shall We Dance?,6.4,1080
6602,762968,24.683,Do Revenge,6.4,627
6603,425972,13.531,Cargo,6.4,1553
6604,18269,22.711,Lady and the Tramp II: Scamp's Adventure,6.4,1133
6605,16296,12.986,Killer Klowns from Outer Space,6.4,785
6606,10677,12.33,Dirty Dancing: Havana Nights,6.4,585
6607,583268,9.966,"Someone, Somewhere",6.4,497
6608,352157,7.233,Marguerite,6.4,250
6609,9975,16.445,Curious George,6.4,452
6610,6557,20.306,27 Dresses,6.4,2854
6611,811,12.592,Silent Running,6.4,487
6612,433150,11.752,The Invisible Boy: Second Generation,6.4,267
6613,302699,29.208,Central Intelligence,6.4,5300
6614,11444,7.935,The Closet,6.4,420
6615,11047,11.227,Asterix the Gaul,6.4,608
6616,10246,21.479,Porky's,6.4,743
6617,9679,24.462,Gone in Sixty Seconds,6.4,3885
6618,525041,10.373,A Christmas Prince: The Royal Wedding,6.4,859
6619,316727,35.195,The Purge: Election Year,6.4,4797
6620,242088,6.181,The Trip to Italy,6.4,220
6621,241554,27.092,Run All Night,6.4,2554
6622,137093,15.003,Last Vegas,6.4,1955
6623,121674,15.21,Great Expectations,6.4,315
6624,76122,15.808,Marvel One-Shot: The Consultant,6.4,455
6625,16229,10.393,Prozac Nation,6.4,256
6626,649409,19.689,No Sudden Move,6.4,532
6627,608804,8.737,The Girl Who Killed Her Parents,6.4,218
6628,16353,20.803,Ong Bak 2,6.4,556
6629,15139,14.446,The Pagemaster,6.4,661
6630,14195,7.732,Cecil B. Demented,6.4,212
6631,6795,27.637,Zathura: A Space Adventure,6.4,2914
6632,3036,12.12,Mary Shelley's Frankenstein,6.4,1064
6633,714869,22.363,Serial (Bad) Weddings 3,6.4,246
6634,571384,14.114,Come Play,6.4,525
6635,527385,10.667,After the Wedding,6.4,200
6636,403348,9.782,Welcome to the Hartmanns,6.4,210
6637,341013,23.459,Atomic Blonde,6.4,5728
6638,59859,22.122,Kick-Ass 2,6.4,5666
6639,20857,13.404,Hardball,6.4,420
6640,11128,13.698,Ladder 49,6.4,684
6641,606117,16.646,A Cinderella Story: Christmas Wish,6.4,630
6642,339527,25.487,Solace,6.4,2013
6643,81025,13.347,Salmon Fishing in the Yemen,6.4,788
6644,62046,17.063,Flypaper,6.4,671
6645,11694,12.834,Cat Ballou,6.4,204
6646,3980,17.732,Critters,6.4,802
6647,415842,23.475,American Assassin,6.4,2700
6648,300668,26.277,Annihilation,6.4,7777
6649,72105,38.203,Ted,6.4,11250
6650,20481,12.49,Nightbreed,6.4,386
6651,13417,20.974,Kronk's New Groove,6.4,1119
6652,211672,22.715,Minions,6.4,9801
6653,60420,11.766,Like Crazy,6.4,961
6654,8224,15.047,8MM,6.4,1699
6655,503616,13.534,Second Act,6.4,1085
6656,449985,23.011,Triple Threat,6.4,499
6657,49017,23.047,Dracula Untold,6.4,5562
6658,17707,15.03,Brokedown Palace,6.4,325
6659,11172,13.653,Music and Lyrics,6.4,1500
6660,9425,13.885,Soldier,6.4,711
6661,1968,12.191,Fools Rush In,6.4,453
6662,75,24.128,Mars Attacks!,6.4,4867
6663,667216,31.663,Infinity Pool,6.4,242
6664,374052,14.419,The Love Witch,6.4,430
6665,340611,8.615,Indignation,6.4,242
6666,27576,24.986,Salt,6.4,4978
6667,4513,20.092,30 Days of Night,6.4,2413
6668,623491,27.38,The Babysitter: Killer Queen,6.4,1357
6669,515911,8.78,Lady J,6.4,251
6670,76170,8.044,The Wolverine,6.4,8752
6671,34544,27.657,The A-Team,6.4,4203
6672,10529,19.045,Outlander,6.4,1100
6673,4488,34.666,Friday the 13th,6.4,2477
6674,521034,13.397,The Secret Garden,6.4,517
6675,381890,23.312,The Mermaid,6.4,308
6676,343674,19.008,Gerald's Game,6.4,3261
6677,290751,12.503,Secret in Their Eyes,6.4,1227
6678,45202,14.799,The Housemaid,6.4,265
6679,18086,11.812,Fright Night Part 2,6.4,329
6680,16871,32.415,Drag Me to Hell,6.4,3248
6681,13374,13.225,Ice Princess,6.4,815
6682,11529,16.929,Sweet Home Alabama,6.4,1348
6683,10715,18.292,Looney Tunes: Back in Action,6.4,1353
6684,31662,8.126,Affliction,6.4,219
6685,775996,26.315,Outside the Wire,6.4,1601
6686,513574,7.482,Battle,6.4,619
6687,433941,6.513,Dave Made a Maze,6.4,202
6688,181812,55.333,Star Wars: The Rise of Skywalker,6.4,8725
6689,77561,10.461,EVA,6.4,347
6690,21057,18.128,Ocean Waves,6.4,710
6691,8491,13.19,Weekend at Bernie's,6.4,877
6692,4241,12.257,Visitor Q,6.4,431
6693,670203,6.236,The Talent of the Hornet,6.4,410
6694,580532,15.309,Crisis,6.4,249
6695,515248,12.702,Someone Great,6.4,1105
6696,477033,14.276,Errementari: The Blacksmith and the Devil,6.4,480
6697,396461,14.25,Under the Silver Lake,6.4,1142
6698,14114,13.986,You Got Served,6.4,374
6699,1989,12.414,My Blueberry Nights,6.4,647
6700,928,23.302,Gremlins 2: The New Batch,6.4,2207
6701,625450,20.998,Tall Girl,6.4,1738
6702,539649,14.263,The Lie,6.4,582
6703,268238,11.563,The Second Best Exotic Marigold Hotel,6.4,645
6704,15653,15.98,An Extremely Goofy Movie,6.4,532
6705,10766,12.317,Damien: Omen II,6.4,570
6706,9992,25.981,Arthur and the Invisibles,6.4,2632
6707,601844,14.799,Becky,6.4,369
6708,156711,9.825,Austenland,6.4,396
6709,644092,17.65,Finding ʻOhana,6.4,348
6710,71688,12.327,The Iron Lady,6.4,1555
6711,10741,8.614,Bobby,6.4,331
6712,10056,9.364,Killer's Kiss,6.4,462
6713,9556,12.123,Darkman,6.4,1134
6714,559,58.265,Spider-Man 3,6.4,12670
6715,117263,32.546,Olympus Has Fallen,6.4,6061
6716,43549,24.743,The Experiment,6.4,1080
6717,16614,12.527,Adventureland,6.4,1939
6718,14191,20.494,Aquamarine,6.4,1341
6719,10057,20.008,The Three Musketeers,6.4,831
6720,30943,43.552,The Deep End of the Ocean,6.4,296
6721,13150,9.241,Pride and Glory,6.4,768
6722,214,28.5,Saw III,6.4,3856
6723,15616,13.886,Private Valentine: Blonde & Dangerous,6.4,238
6724,10851,14.386,Revolver,6.4,1178
6725,2275,15.777,The General's Daughter,6.4,780
6726,338947,61.594,Hellraiser,6.4,502
6727,314405,14.843,Tale of Tales,6.4,1510
6728,57695,8.651,The Princess of Montpensier,6.4,239
6729,50780,11.206,The Beaver,6.4,763
6730,15449,6.881,La Tour Montparnasse Infernale,6.4,745
6731,14671,11.392,Summer School,6.4,214
6732,10017,14.344,The Wraith,6.4,367
6733,8054,17.651,The Imaginarium of Doctor Parnassus,6.4,2487
6734,20662,30.286,Robin Hood,6.4,4131
6735,13154,13.988,Showdown in Little Tokyo,6.4,387
6736,253279,13.36,The Trials of Cate McCall,6.4,247
6737,15357,14.277,District 13: Ultimatum,6.4,1015
6738,12710,10.088,Big Business,6.4,224
6739,11530,6.395,The Discord,6.4,268
6740,10074,11.3,Hot Rod,6.4,847
6741,2075,10.624,Prizzi's Honor,6.4,315
6742,294272,22.695,Pete's Dragon,6.4,2024
6743,286987,15.376,How to Build a Better Boy,6.4,362
6744,16441,10.991,The Beastmaster,6.4,323
6745,13333,20.108,Game of Death,6.4,566
6746,9671,11.051,Crocodile Dundee,6.4,1649
6747,8986,12.225,Milk Money,6.4,234
6748,681,24.649,Diamonds Are Forever,6.4,1790
6749,712150,5.454,The Speech,6.4,220
6750,415401,8.239,The Party,6.4,466
6751,406759,100.449,Moonfall,6.4,2395
6752,314095,21.398,The Lost City of Z,6.4,2565
6753,267863,9.788,Walking on Sunshine,6.4,215
6754,81342,9.382,Delicacy,6.4,393
6755,6691,9.059,Priceless,6.4,665
6756,6279,19.133,Sister Act 2: Back in the Habit,6.4,1575
6757,44269,7.33,All That Glitters,6.4,699
6758,27813,8.253,Basket Case,6.4,336
6759,11120,11.22,The Mosquito Coast,6.4,406
6760,7461,16.667,Vantage Point,6.4,1818
6761,804150,588.874,Cocaine Bear,6.4,998
6762,209403,11.178,Bad Words,6.4,707
6763,84188,16.009,Compliance,6.4,578
6764,527660,19.383,"Yes, God, Yes",6.4,446
6765,136797,43.015,Need for Speed,6.4,3919
6766,23761,9.423,"Alice, Sweet Alice",6.4,210
6767,19955,5.43,I Do,6.4,273
6768,9064,14.84,Hellbound: Hellraiser II,6.4,931
6769,6687,12.129,TransSiberian,6.4,612
6770,118293,8.122,The Suicide Shop,6.4,520
6771,703451,56.886,Your Place or Mine,6.4,513
6772,411999,11.686,OtherLife,6.4,345
6773,408033,6.945,Tamara,6.4,619
6774,11081,16.554,Taking Lives,6.4,1367
6775,356305,20.233,Why Him?,6.4,3779
6776,27429,11.178,Shivers,6.4,532
6777,10955,7.822,Ripley's Game,6.4,217
6778,9788,18.446,Accepted,6.4,1383
6779,3101,10.323,I Love You to Death,6.4,206
6780,9759,14.878,Cellular,6.4,1679
6781,540,14.499,D.E.B.S.,6.4,471
6782,300168,18.666,Dragon Blade,6.4,499
6783,11680,8.901,The Miser,6.4,378
6784,58508,7.322,Far Far Away Idol,6.4,200
6785,16723,13.125,Sugar & Spice,6.4,227
6786,13250,10.75,Butterfly on a Wheel,6.4,435
6787,6957,24.186,The 40 Year Old Virgin,6.4,6028
6788,6488,8.378,Arachnophobia,6.4,1189
6789,5551,12.698,Space Cowboys,6.4,1193
6790,250574,16.043,Creep,6.4,1183
6791,58235,15.094,Confessions of a Brazilian Call Girl,6.4,391
6792,15440,6.405,Cold Prey II,6.4,216
6793,12435,14.971,The Nanny Diaries,6.4,1005
6794,1378,17.266,Shortbus,6.4,428
6795,262500,44.746,Insurgent,6.4,9339
6796,736918,19.376,The Noel Diary,6.4,276
6797,325348,16.344,Hardcore Henry,6.4,2132
6798,12400,9.724,Redbelt,6.4,220
6799,189,29.054,Sin City: A Dame to Kill For,6.4,3435
6800,574982,10.798,The Blackout,6.4,358
6801,13177,8.926,Battle in Seattle,6.4,204
6802,9408,23.988,Surf's Up,6.4,2177
6803,121606,6.604,Resolution,6.4,315
6804,115210,11.639,Stitches,6.4,369
6805,77949,10.921,The Awakening,6.4,1250
6806,21866,9.818,Bronco Billy,6.4,213
6807,14787,12.544,Tom and Jerry: The Magic Ring,6.4,214
6808,522406,17.259,Flashback,6.4,234
6809,492616,8.495,Luce,6.4,252
6810,74018,17.749,A Cinderella Story: Once Upon a Song,6.4,958
6811,24554,12.842,The Land Before Time X: The Great Longneck Migration,6.4,202
6812,11913,8.137,The Gendarme Takes Off,6.4,442
6813,95608,14.267,The Only Living Boy in New York,6.4,271
6814,11114,16.732,Pete's Dragon,6.4,602
6815,541524,11.061,Passing,6.4,248
6816,295699,10.126,Everybody Wants Some!!,6.4,974
6817,294652,14.665,Son of a Gun,6.4,682
6818,68735,33.565,Warcraft,6.4,6181
6819,11427,8.752,Dead End,6.4,430
6820,6951,9.725,Turner & Hooch,6.4,1117
6821,587693,13.494,A Christmas Prince: The Royal Baby,6.4,479
6822,199534,13.642,Wolf Creek 2,6.4,520
6823,38093,11.325,Just Wright,6.4,338
6824,10611,13.167,Barbershop,6.4,398
6825,10592,11.347,Hart's War,6.4,818
6826,112205,14.75,The Family,6.4,2671
6827,75948,23.786,The Sorcerer and the White Snake,6.4,210
6828,627463,10.976,The Assistant,6.4,374
6829,329540,11.855,The Marine 4: Moving Target,6.4,205
6830,309924,7.657,After the Ball,6.4,247
6831,10543,17.842,Fear,6.4,668
6832,9353,26.008,Nacho Libre,6.4,1369
6833,592336,7.528,Don't Stop Me Now,6.4,339
6834,574060,30.459,Gunpowder Milkshake,6.4,797
6835,391700,7.704,We Are Family,6.4,203
6836,38365,58.312,Grown Ups,6.4,5396
6837,15947,12.427,The Three Caballeros,6.4,605
6838,14864,16.994,The Hot Spot,6.4,200
6839,10105,8.208,Saints and Soldiers,6.4,231
6840,10047,19.545,The Messenger: The Story of Joan of Arc,6.4,1257
6841,9785,8.927,The Invisible,6.4,467
6842,608,32.391,Men in Black II,6.4,8973
6843,744742,6.527,The Last Rite,6.4,212
6844,401478,20.578,Death Race: Beyond Anarchy,6.4,274
6845,146721,4.427,Carne,6.4,302
6846,11096,18.723,Hide and Seek,6.4,1404
6847,352186,9.585,Good Kids,6.4,278
6848,179538,9.82,Witching & Bitching,6.4,580
6849,10296,8.234,The Football Factory,6.4,204
6850,9501,12.83,Crying Freeman,6.4,262
6851,9294,11.042,Phenomenon,6.4,977
6852,430155,20.495,Coma,6.4,446
6853,271736,7.259,The Program,6.4,439
6854,82682,15.408,Gangster Squad,6.4,3723
6855,2642,15.563,Two Weeks Notice,6.4,1844
6856,332567,19.133,The Shallows,6.4,4671
6857,57800,52.294,Ice Age: Continental Drift,6.4,6852
6858,9311,8.848,Smilla's Sense of Snow,6.4,202
6859,11460,16.403,Red Eye,6.4,1656
6860,11002,20.026,"Greystoke: The Legend of Tarzan, Lord of the Apes",6.4,408
6861,10380,20.665,An American Tail: Fievel Goes West,6.4,640
6862,9414,7.96,The Man Who Knew Too Little,6.4,410
6863,4351,11.177,Bordertown,6.4,286
6864,1619,10.388,The Way of the Gun,6.4,364
6865,709,24.625,Licence to Kill,6.4,1658
6866,338970,30.213,Tomb Raider,6.3,7143
6867,86555,6.944,Take This Waltz,6.3,299
6868,11068,20.297,Singles,6.3,312
6869,9317,8.212,The Cabbage Soup,6.3,758
6870,438348,6.94,Knock,6.3,415
6871,435615,17.643,Possessor Uncut,6.3,673
6872,48650,46.806,Room in Rome,6.3,533
6873,11625,11.568,Asterix and the Big Fight,6.3,523
6874,8197,12.936,Midnight in the Garden of Good and Evil,6.3,486
6875,8077,23.714,Alien³,6.3,4888
6876,293646,16.492,The 33,6.3,849
6877,48231,13.741,A Dangerous Method,6.3,1850
6878,41733,17.622,Due Date,6.3,4918
6879,13225,15.346,FernGully: The Last Rainforest,6.3,491
6880,2119,18.346,Days of Thunder,6.3,1256
6881,1825,15.869,Over the Top,6.3,1441
6882,82525,12.907,Savages,6.3,1963
6883,11008,20.749,Major Payne,6.3,669
6884,617,21.936,Wild Things,6.3,1478
6885,758009,304.885,Shotgun Wedding,6.3,802
6886,202575,11.771,The House of Magic,6.3,313
6887,78854,5.304,Easy!,6.3,222
6888,66195,9.174,The Perfect Host,6.3,355
6889,34588,4.522,If I Were You,6.3,351
6890,13703,8.69,Less Than Zero,6.3,248
6891,11852,31.556,The Hot Chick,6.3,1771
6892,8388,12.365,¡Three Amigos!,6.3,833
6893,320028,3.628,An Italian Name,6.3,317
6894,9902,43.151,Wrong Turn,6.3,2310
6895,8960,42.533,Hancock,6.3,8710
6896,509967,30.311,6 Underground,6.3,4207
6897,468219,9.718,Dead in a Week (Or Your Money Back),6.3,298
6898,399035,15.774,The Commuter,6.3,3999
6899,269148,12.64,Samba,6.3,879
6900,24869,5.065,Ink,6.3,265
6901,9718,18.828,Talladega Nights: The Ballad of Ricky Bobby,6.3,1439
6902,2453,16.399,Harley Davidson and the Marlboro Man,6.3,341
6903,1577,19.881,Resident Evil: Apocalypse,6.3,3823
6904,1268,20.293,Mr. Bean's Holiday,6.3,2537
6905,315880,10.541,Correspondence,6.3,361
6906,11821,14.675,Doc Hollywood,6.3,524
6907,9964,12.564,Bad Taste,6.3,706
6908,438808,18.622,White Boy Rick,6.3,926
6909,263281,11.66,Our Summer in Provence,6.3,274
6910,430231,8.434,The Endless,6.3,912
6911,138038,15.126,Girl vs. Monster,6.3,247
6912,12201,10.977,Edge of Darkness,6.3,1366
6913,10192,77.359,Shrek Forever After,6.3,6536
6914,8965,18.187,Atlantis: Milo's Return,6.3,3686
6915,1734,40.92,The Mummy Returns,6.3,6261
6916,1049,10.163,Sommersby,6.3,321
6917,602545,8.844,Into the Labyrinth,6.3,443
6918,408540,4.41,Feather,6.3,218
6919,203739,14.321,Vampire Academy,6.3,1628
6920,2667,22.628,The Blair Witch Project,6.3,4180
6921,595867,15.324,On a Magical Night,6.3,222
6922,526019,13.786,Like a Boss,6.3,582
6923,39414,9.481,Paper Man,6.3,280
6924,2043,18.559,Along Came a Spider,6.3,1627
6925,714,26.969,Tomorrow Never Dies,6.3,2708
6926,541305,16.826,Kajillionaire,6.3,355
6927,222461,12.832,Wer,6.3,334
6928,10491,15.379,Enigma,6.3,248
6929,9472,18.405,DodgeBall: A True Underdog Story,6.3,3091
6930,1647,13.498,The Recruit,6.3,1526
6931,392142,6.329,Max & Leon,6.3,723
6932,53932,23.333,The Ages of Lulu,6.3,214
6933,1247,16.49,The Good Shepherd,6.3,997
6934,30923,11.292,Alice in Wonderland,6.3,315
6935,11891,15.807,Kung Pow: Enter the Fist,6.3,546
6936,10847,17.415,Lord of the Flies,6.3,470
6937,331836,8.828,Babysitting 2,6.3,1232
6938,82675,32.725,Taken 2,6.3,6045
6939,44754,10.785,Margaret,6.3,247
6940,2026,19.352,Hostage,6.3,1442
6941,674944,9.854,The Occupant,6.3,666
6942,608195,13.929,Ghosts of War,6.3,465
6943,478820,12.092,The Emperor of Paris,6.3,438
6944,345911,22.83,Lights Out,6.3,3526
6945,23631,23.541,Machete,6.3,2939
6946,21778,13.349,RRRrrrr!!!,6.3,1053
6947,13990,7.728,The Wackness,6.3,238
6948,9945,13.356,Vampires,6.3,1062
6949,462919,12.358,Sierra Burgess Is a Loser,6.3,3316
6950,38357,14.798,Morning Glory,6.3,1325
6951,31150,9.915,Intruder,6.3,204
6952,28761,11.87,"White Hunter, Black Heart",6.3,225
6953,602269,30.658,The Little Things,6.3,2024
6954,458344,11.458,"Juliet, Naked",6.3,411
6955,18487,13.588,The Taking of Pelham 1 2 3,6.3,2782
6956,13523,24.439,Sex Drive,6.3,1165
6957,11905,10.4,The Company of Wolves,6.3,265
6958,8512,11.404,Devil in a Blue Dress,6.3,318
6959,413730,5.929,Summertime,6.3,280
6960,9777,10.152,Proof,6.3,588
6961,4478,25.385,Indecent Proposal,6.3,1211
6962,449856,4.97,Lucky,6.3,218
6963,405775,17.021,The Wall,6.3,789
6964,184341,12.191,Hands of Stone,6.3,322
6965,39385,7.178,Would I Lie to You?,6.3,463
6966,11560,16.544,High Crimes,6.3,672
6967,44244,12.816,Camp Rock 2: The Final Jam,6.3,1412
6968,24655,12.221,The Car,6.3,234
6969,11232,14.641,Kate & Leopold,6.3,1188
6970,11088,10.972,Heist,6.3,456
6971,10770,10.288,The Sheriff and the Satellite Kid,6.3,272
6972,8289,11.123,Gorky Park,6.3,237
6973,4247,53.29,Scary Movie,6.3,6138
6974,852448,17.822,I Came By,6.3,536
6975,447200,24.558,Skyscraper,6.3,4486
6976,369781,7.68,Public Friends,6.3,356
6977,73873,9.045,Albert Nobbs,6.3,411
6978,9104,8.297,Buffalo Soldiers,6.3,259
6979,8216,9.734,Meet the Feebles,6.3,238
6980,431530,19.98,A Bad Moms Christmas,6.3,1877
6981,377985,7.142,Fan,6.3,217
6982,75761,8.378,John Dies at the End,6.3,573
6983,8689,35.146,Cannibal Holocaust,6.3,1389
6984,438590,39.114,A-X-L,6.3,1080
6985,207768,30.245,I Spit on Your Grave 2,6.3,1101
6986,38117,14.167,Beastly,6.3,2601
6987,7131,36.376,Van Helsing,6.3,5250
6988,455656,12.681,#realityhigh,6.3,984
6989,432613,9.731,"Marry Me, Dude",6.3,894
6990,186992,10.053,Stranger by the Lake,6.3,373
6991,44268,6.045,Superfantozzi,6.3,268
6992,6440,8.231,The Shipping News,6.3,330
6993,407439,64.712,Mary Magdalene,6.3,479
6994,77866,18.157,Contraband,6.3,1892
6995,11358,23.439,Walking Tall,6.3,1322
6996,4728,11.637,The Gendarme in New York,6.3,440
6997,324668,26.711,Jason Bourne,6.3,5215
6998,13679,10.361,Kirikou and the Wild Beasts,6.3,279
6999,13373,8.91,Millions,6.3,327
7000,9715,13.472,Hope Floats,6.3,371
7001,830788,72.129,The Invitation,6.3,531
7002,599975,28.305,Countdown,6.3,1815
7003,439552,5.976,Tenderness,6.3,200
7004,11653,17.125,The Myth,6.3,308
7005,11342,14.784,Warlock,6.3,320
7006,11034,12.759,The Great Gatsby,6.3,416
7007,10314,21.684,She's All That,6.3,1865
7008,608980,7.652,Three Floors,6.3,226
7009,517302,27.498,Hatching,6.3,262
7010,512196,14.346,Happy Death Day 2U,6.3,3023
7011,449755,11.866,Christmas Inheritance,6.3,773
7012,326215,17.767,Ooops! Noah Is Gone...,6.3,271
7013,13394,22.743,Shrek the Halls,6.3,722
7014,680860,11.469,I Want You Back,6.3,233
7015,257445,28.363,Goosebumps,6.3,3427
7016,86812,7.531,Sound of My Voice,6.3,308
7017,606154,12.231,The Tunnel,6.3,229
7018,453405,25.544,Gemini Man,6.3,4593
7019,169917,29.773,A Walk Among the Tombstones,6.3,2556
7020,15596,12.834,Back to School,6.3,369
7021,467824,18.168,Illang: The Wolf Brigade,6.3,247
7022,381034,10.617,I Am Not a Serial Killer,6.3,416
7023,26170,12.789,Coogan's Bluff,6.3,269
7024,763149,19.927,Aftermath,6.3,515
7025,396493,11.912,Creep 2,6.3,668
7026,378385,21.411,Jarhead 3: The Siege,6.3,203
7027,152599,12.266,The Immigrant,6.3,747
7028,145220,12.833,Muppets Most Wanted,6.3,732
7029,8386,19.338,How High,6.3,833
7030,1687,16.302,Escape from the Planet of the Apes,6.3,868
7031,592695,40.355,Pleasure,6.3,357
7032,592480,7.369,Alice and the Mayor,6.3,291
7033,340837,20.499,A Cure for Wellness,6.3,3493
7034,49526,16.515,Premium Rush,6.3,1889
7035,44706,5.272,The Bet,6.3,397
7036,41283,22.625,Faster,6.3,1694
7037,39957,13.034,Burning Bright,6.3,229
7038,117974,8.861,Sightseers,6.3,433
7039,76163,34.784,The Expendables 2,6.3,6112
7040,14849,10.414,Dead Like Me: Life After Death,6.3,225
7041,12912,9.195,Chaos Theory,6.3,335
7042,505,13.274,Johnny Handsome,6.3,219
7043,9452,9.462,Bulworth,6.3,202
7044,6637,26.269,National Treasure: Book of Secrets,6.3,4626
7045,4824,18.282,The Jackal,6.3,1629
7046,511987,29.69,Crawl,6.3,2741
7047,355547,11.697,The Star,6.3,473
7048,283227,10.792,A Little Chaos,6.3,607
7049,137116,26.711,Smurfs: The Lost Village,6.3,1279
7050,12403,15.941,A Perfect Getaway,6.3,1095
7051,12235,10.524,Jagged Edge,6.3,219
7052,11954,19.493,Lifeforce,6.3,479
7053,10764,32.449,Quantum of Solace,6.3,7112
7054,9686,8.622,New York Stories,6.3,310
7055,325346,6.857,The Hollars,6.3,255
7056,31867,13.159,Repo Men,6.3,1707
7057,13552,12.943,The Doom Generation,6.3,200
7058,326423,18.991,Barbershop: The Next Cut,6.3,406
7059,18736,11.026,The Lizzie McGuire Movie,6.3,1161
7060,9666,14.139,Ju-on: The Grudge 2,6.3,265
7061,655082,11.651,Eiffel,6.3,531
7062,298312,21.787,The Visit,6.3,4225
7063,32613,8.074,Horror Express,6.3,245
7064,11495,18.957,Firestarter,6.3,578
7065,7095,12.801,Jack,6.3,1109
7066,700,28.217,Octopussy,6.3,1681
7067,9584,19.841,Convoy,6.3,298
7068,9273,20.776,Ace Ventura: When Nature Calls,6.3,3670
7069,604822,38.435,Vanguard,6.3,443
7070,597433,18.701,Beckett,6.3,578
7071,284276,17.995,Cake,6.3,832
7072,24920,9.622,City of the Living Dead,6.3,315
7073,602147,16.464,Inheritance,6.3,485
7074,478860,10.638,Proxima,6.3,325
7075,38303,16.383,You Again,6.3,1146
7076,26390,14.508,Brooklyn's Finest,6.3,800
7077,9335,29.367,Transporter 2,6.3,3157
7078,425980,9.138,Brad's Status,6.3,337
7079,413362,17.165,"Roman J. Israel, Esq.",6.3,1108
7080,13764,8.178,Santa Claus: The Movie,6.3,219
7081,4614,15.85,The Sum of All Fears,6.3,1489
7082,741067,13.472,Welcome to Sudden Death,6.3,239
7083,505058,15.12,Unfriended: Dark Web,6.3,1353
7084,12146,13.408,The Missing,6.3,532
7085,8839,30.608,Casper,6.3,4152
7086,7512,26.87,Idiocracy,6.3,2407
7087,1880,23.593,Red Dawn,6.3,634
7088,633604,14.942,Yummy,6.3,235
7089,557336,9.451,The Plagues of Breslau,6.3,232
7090,477489,19.76,Just a Breath Away,6.3,702
7091,253835,1.373,Los Bandoleros,6.3,325
7092,63710,16.111,Honey 2,6.3,370
7093,22824,16.387,The Fourth Kind,6.3,1506
7094,10029,11.344,Very Bad Things,6.3,536
7095,8999,15.694,Derailed,6.3,895
7096,2019,34.777,Hard Target,6.3,957
7097,376134,10.196,The Discovery,6.3,1174
7098,264729,29.999,Off Course,6.3,317
7099,63197,18.861,Megan Is Missing,6.3,542
7100,11212,27.628,Baby's Day Out,6.3,1145
7101,10028,11.866,Honey,6.3,1070
7102,7220,33.776,The Punisher,6.3,2467
7103,5289,20.774,Chaos,6.3,891
7104,455,11.758,Bend It Like Beckham,6.3,1695
7105,833097,20.777,Falling for Christmas,6.3,580
7106,13968,7.352,Jump In!,6.3,345
7107,9490,11.731,Half Baked,6.3,475
7108,52520,38.217,Underworld: Awakening,6.3,3694
7109,16577,23.097,Astro Boy,6.3,1346
7110,9333,12.701,Last Man Standing,6.3,742
7111,79643,5.575,Anche se è amore non si vede,6.3,334
7112,18410,13.197,Project X,6.3,222
7113,9043,11.789,The Family Stone,6.3,817
7114,288036,12.57,Sleeping with Other People,6.3,801
7115,149509,12.572,Horns,6.3,2104
7116,12309,17.374,Bachelor Party,6.3,565
7117,10413,19.998,Nowhere to Run,6.3,583
7118,2661,15.625,Batman,6.3,739
7119,179,13.055,The Interpreter,6.3,1271
7120,505379,11.823,Rebecca,6.3,983
7121,443791,27.733,Underwater,6.3,2713
7122,73588,9.373,The Caller,6.3,221
7123,15158,8.312,Phantasm II,6.3,282
7124,11060,12.983,Internal Affairs,6.3,323
7125,420648,18.462,The Bar,6.3,1202
7126,296099,27.798,Vacation,6.3,3374
7127,83186,5.642,Wrong,6.3,278
7128,11465,8.92,Great Balls of Fire!,6.3,275
7129,2116,16.484,Out of Time,6.3,997
7130,734280,10.571,Midnight at the Magnolia,6.3,206
7131,173185,46.538,It Boy,6.3,1154
7132,8966,74.099,Twilight,6.3,12372
7133,616820,63.554,Halloween Ends,6.3,1274
7134,133694,8.982,Promised Land,6.3,605
7135,10612,11.507,The Englishman Who Went Up a Hill But Came Down a Mountain,6.3,256
7136,10428,23.854,Hackers,6.3,1072
7137,2267,11.31,The Last Mimzy,6.3,405
7138,990691,23.67,Loving Adults,6.3,245
7139,819876,19.94,Crimes of the Future,6.3,754
